HostElementId,HostCategory,HostElementName,ParameterId,ParameterTypeId,ParameterName,ParameterValue
728905,Materials,Herman Miller - Finish 47 Trivalent Chrome,-1010103,autodesk.spec:spec.string-2.0.0,"Description","﻿﻿               ​      ​   ​  ​  ﻿     ﻿   ﻿      ﻿     ​                      ​      ​       ﻿  ﻿   ﻿​  ​​   ​​ ​                                 ﻿                  ​​​   ​  ​   ﻿ ﻿        ﻿﻿                            ​ ​                           ​          ​       ﻿  ﻿          ﻿             ﻿                   ﻿﻿"
728905,Materials,Herman Miller - Finish 47 Trivalent Chrome,-1002554,autodesk.spec:spec.int64-2.0.0,"Shininess","64"
728905,Materials,Herman Miller - Finish 47 Trivalent Chrome,-1002553,autodesk.spec:spec.int64-2.0.0,"Smoothness","50"
728905,Materials,Herman Miller - Finish 47 Trivalent Chrome,-1002552,autodesk.spec:spec.bool-1.0.0,"Glow","No"
728905,Materials,Herman Miller - Finish 47 Trivalent Chrome,-1002551,autodesk.spec:spec.int64-2.0.0,"Transparency","0"
728905,Materials,Herman Miller - Finish 47 Trivalent Chrome,-1002550,,"Color",""
728905,Materials,Herman Miller - Finish 47 Trivalent Chrome,-1002002,autodesk.spec:spec.string-2.0.0,"Family Name",""
728905,Materials,Herman Miller - Finish 47 Trivalent Chrome,-1002001,autodesk.spec:spec.string-2.0.0,"Type Name",""
728905,Materials,Herman Miller - Finish 47 Trivalent Chrome,-1001205,autodesk.spec.measurable:currency-2.0.0,"Cost","0.00"
728905,Materials,Herman Miller - Finish 47 Trivalent Chrome,-1001203,autodesk.spec:spec.string-2.0.0,"Mark",""
728905,Materials,Herman Miller - Finish 47 Trivalent Chrome,198377,autodesk.spec.aec:number-1.0.0,"Recycled Content","0"
732645,Materials,Chair wood,-1152385,autodesk.spec.reference:image-1.0.0,"Image","<None>"
732645,Materials,Chair wood,-1140422,autodesk.spec:spec.string-2.0.0,"Keynote",""
732645,Materials,Chair wood,-1140363,,"Category","Materials"
732645,Materials,Chair wood,-1140362,,"Category","Materials"
732645,Materials,Chair wood,-1140355,autodesk.spec:spec.string-2.0.0,"Name","Chair wood"
732645,Materials,Chair wood,-1013201,,"Design Option","-1"
732645,Materials,Chair wood,-1010109,autodesk.spec:spec.string-2.0.0,"Model",""
732645,Materials,Chair wood,-1010108,autodesk.spec:spec.string-2.0.0,"Manufacturer",""
732645,Materials,Chair wood,-1010106,autodesk.spec:spec.string-2.0.0,"Comments",""
732645,Materials,Chair wood,-1010104,autodesk.spec.string:url-2.0.0,"URL",""
732645,Materials,Chair wood,-1010103,autodesk.spec:spec.string-2.0.0,"Description",""
732645,Materials,Chair wood,-1002554,autodesk.spec:spec.int64-2.0.0,"Shininess","64"
732645,Materials,Chair wood,-1002553,autodesk.spec:spec.int64-2.0.0,"Smoothness","50"
732645,Materials,Chair wood,-1002552,autodesk.spec:spec.bool-1.0.0,"Glow","No"
732645,Materials,Chair wood,-1002551,autodesk.spec:spec.int64-2.0.0,"Transparency","0"
732645,Materials,Chair wood,-1002550,,"Color",""
732645,Materials,Chair wood,-1002002,autodesk.spec:spec.string-2.0.0,"Family Name",""
732645,Materials,Chair wood,-1002001,autodesk.spec:spec.string-2.0.0,"Type Name",""
732645,Materials,Chair wood,-1001205,autodesk.spec.measurable:currency-2.0.0,"Cost","0.00"
732645,Materials,Chair wood,-1001203,autodesk.spec:spec.string-2.0.0,"Mark",""
732645,Materials,Chair wood,198377,autodesk.spec.aec:number-1.0.0,"Recycled Content","0"
735724,Furniture,Seating - Artemis - Lounge chair,-1154647,autodesk.spec.aec:length-2.0.0,"Default Elevation","0"
735724,Furniture,Seating - Artemis - Lounge chair,-1152384,autodesk.spec.reference:image-1.0.0,"Type Image","<None>"
735724,Furniture,Seating - Artemis - Lounge chair,-1140422,autodesk.spec:spec.string-2.0.0,"Keynote",""
735724,Furniture,Seating - Artemis - Lounge chair,-1140363,,"Category","Furniture"
735724,Furniture,Seating - Artemis - Lounge chair,-1140362,,"Category","Furniture"
735724,Furniture,Seating - Artemis - Lounge chair,-1013201,,"Design Option","-1"
735724,Furniture,Seating - Artemis - Lounge chair,-1010109,autodesk.spec:spec.string-2.0.0,"Model",""
735724,Furniture,Seating - Artemis - Lounge chair,-1010108,autodesk.spec:spec.string-2.0.0,"Manufacturer",""
735724,Furniture,Seating - Artemis - Lounge chair,-1010105,autodesk.spec:spec.string-2.0.0,"Type Comments",""
735724,Furniture,Seating - Artemis - Lounge chair,-1010104,autodesk.spec.string:url-2.0.0,"URL",""
735724,Furniture,Seating - Artemis - Lounge chair,-1010103,autodesk.spec:spec.string-2.0.0,"Description",""
735724,Furniture,Seating - Artemis - Lounge chair,-1005556,autodesk.spec:spec.string-2.0.0,"Code Name",""
735724,Furniture,Seating - Artemis - Lounge chair,-1002503,autodesk.spec:spec.string-2.0.0,"OmniClass Title","General Furniture and Specialties"
735724,Furniture,Seating - Artemis - Lounge chair,-1002502,autodesk.spec:spec.string-2.0.0,"OmniClass Number","23.40.20.00"
735724,Furniture,Seating - Artemis - Lounge chair,-1002501,autodesk.spec:spec.string-2.0.0,"Assembly Description",""
735724,Furniture,Seating - Artemis - Lounge chair,-1002500,autodesk.spec:spec.string-2.0.0,"Assembly Code",""
735724,Furniture,Seating - Artemis - Lounge chair,-1002002,autodesk.spec:spec.string-2.0.0,"Family Name","Seating - Artemis - Lounge chair"
735724,Furniture,Seating - Artemis - Lounge chair,-1002001,autodesk.spec:spec.string-2.0.0,"Type Name","Seating - Artemis - Lounge chair"
735724,Furniture,Seating - Artemis - Lounge chair,-1001405,autodesk.spec:spec.string-2.0.0,"Type Mark",""
735724,Furniture,Seating - Artemis - Lounge chair,-1001205,autodesk.spec.measurable:currency-2.0.0,"Cost","0.00"
735724,Furniture,Seating - Artemis - Lounge chair,732648,autodesk.spec.aec:material-1.0.0,"Material Base","Chair wood"
735739,Furniture,Seating - Artemis - Lounge chair,-1152385,autodesk.spec.reference:image-1.0.0,"Image","<None>"
735739,Furniture,Seating - Artemis - Lounge chair,-1140363,,"Category","Furniture"
735739,Furniture,Seating - Artemis - Lounge chair,-1140362,,"Category","Furniture"
735739,Furniture,Seating - Artemis - Lounge chair,-1013201,,"Design Option","-1"
735739,Furniture,Seating - Artemis - Lounge chair,-1012806,autodesk.spec.aec:volume-2.0.0,"Volume","0.02 m³"
735739,Furniture,Seating - Artemis - Lounge chair,-1012805,autodesk.spec.aec:area-2.0.0,"Area","1 m²"
735739,Furniture,Seating - Artemis - Lounge chair,-1012101,,"Phase Demolished","None"
735739,Furniture,Seating - Artemis - Lounge chair,-1012100,,"Phase Created","Working Drawings"
735739,Furniture,Seating - Artemis - Lounge chair,-1010106,autodesk.spec:spec.string-2.0.0,"Comments",""
735739,Furniture,Seating - Artemis - Lounge chair,-1002108,,"Host Id","-1"
735739,Furniture,Seating - Artemis - Lounge chair,-1002062,,"Level","Level 1 Living Rm."
735739,Furniture,Seating - Artemis - Lounge chair,-1002052,,"Family and Type","Seating - Artemis - Lounge chair: Seating - Artemis - Lounge chair"
735739,Furniture,Seating - Artemis - Lounge chair,-1002051,,"Family","Seating - Artemis - Lounge chair"
735739,Furniture,Seating - Artemis - Lounge chair,-1002050,,"Type","Seating - Artemis - Lounge chair"
735739,Furniture,Seating - Artemis - Lounge chair,-1002002,autodesk.spec:spec.string-2.0.0,"Family Name",""
735739,Furniture,Seating - Artemis - Lounge chair,-1002001,autodesk.spec:spec.string-2.0.0,"Type Name",""
735739,Furniture,Seating - Artemis - Lounge chair,-1002000,,"Type Id","735724"
735739,Furniture,Seating - Artemis - Lounge chair,-1001370,autodesk.spec:spec.bool-1.0.0,"Moves With Nearby Elements","No"
735739,Furniture,Seating - Artemis - Lounge chair,-1001364,autodesk.spec.aec:length-2.0.0,"Offset from Host","0"
735739,Furniture,Seating - Artemis - Lounge chair,-1001363,autodesk.spec:spec.string-2.0.0,"Host","Level : Level 1 Living Rm."
735739,Furniture,Seating - Artemis - Lounge chair,-1001360,autodesk.spec.aec:length-2.0.0,"Elevation from Level","0"
735739,Furniture,Seating - Artemis - Lounge chair,-1001352,,"Level","Level 1 Living Rm."
735739,Furniture,Seating - Artemis - Lounge chair,-1001203,autodesk.spec:spec.string-2.0.0,"Mark",""
735853,Windows,Standard,-1152385,autodesk.spec.reference:image-1.0.0,"Image","<None>"
735853,Windows,Standard,-1140363,,"Category","Windows"
735853,Windows,Standard,-1140362,,"Category","Windows"
735853,Windows,Standard,-1013201,,"Design Option","-1"
735853,Windows,Standard,-1012806,autodesk.spec.aec:volume-2.0.0,"Volume","0.16 m³"
735853,Windows,Standard,-1012805,autodesk.spec.aec:area-2.0.0,"Area","6 m²"
735853,Windows,Standard,-1012101,,"Phase Demolished","None"
735853,Windows,Standard,-1012100,,"Phase Created","Working Drawings"
735853,Windows,Standard,-1010106,autodesk.spec:spec.string-2.0.0,"Comments",""
735853,Windows,Standard,-1002108,,"Host Id","849032"
735853,Windows,Standard,-1002062,,"Level","Level 1 Living Rm."
735853,Windows,Standard,-1002052,,"Family and Type","Single Window: Standard"
735853,Windows,Standard,-1002051,,"Family","Single Window"
735853,Windows,Standard,-1002050,,"Type","Standard"
735853,Windows,Standard,-1002002,autodesk.spec:spec.string-2.0.0,"Family Name",""
735853,Windows,Standard,-1002001,autodesk.spec:spec.string-2.0.0,"Type Name",""
735853,Windows,Standard,-1002000,,"Type Id","198366"
735853,Windows,Standard,-1001362,autodesk.spec.aec:length-2.0.0,"Head Height","2700"
735853,Windows,Standard,-1001361,autodesk.spec.aec:length-2.0.0,"Sill Height","0"
735853,Windows,Standard,-1001352,,"Level","Level 1 Living Rm."
735853,Windows,Standard,-1001305,autodesk.spec.aec:length-2.0.0,"Rough Width","1500"
735853,Windows,Standard,-1001304,autodesk.spec.aec:length-2.0.0,"Rough Height","2700"
735853,Windows,Standard,-1001301,autodesk.spec.aec:length-2.0.0,"Width","1500"
735853,Windows,Standard,-1001300,autodesk.spec.aec:length-2.0.0,"Height","2700"
735853,Windows,Standard,-1001203,autodesk.spec:spec.string-2.0.0,"Mark","94"
735853,Windows,Standard,197324,autodesk.spec.aec:length-1.0.0,"Install Depth (from outside)","0"
735853,Windows,Standard,197326,autodesk.spec.aec:material-1.0.0,"Frame","SH_Aluminum, Anodized Black"
735853,Windows,Standard,197327,autodesk.spec.aec:material-1.0.0,"Casement","SH_Aluminum, Anodized Black"
735853,Windows,Standard,197328,autodesk.spec.aec:material-1.0.0,"Glass","Glass, Clear Glazing"
735853,Windows,Standard,197329,autodesk.spec:spec.bool-1.0.0,"Casement Pivot","No"
735853,Windows,Standard,197330,autodesk.spec:spec.bool-1.0.0,"Top Hung Casement","Yes"
735853,Windows,Standard,197331,autodesk.spec:spec.bool-1.0.0,"Casement Swing in Plan","No"
735853,Windows,Standard,197332,autodesk.spec.aec:material-1.0.0,"Window Cill Exterior","SH_Aluminum, Anodized Black"
735853,Windows,Standard,197333,autodesk.spec.aec:material-1.0.0,"Window Cill Interior","Wood_Walnut black"
735853,Windows,Standard,197334,autodesk.spec:spec.bool-1.0.0,"Bottom Hung Casement","No"
736152,Windows,Standard,-1152385,autodesk.spec.reference:image-1.0.0,"Image","<None>"
736152,Windows,Standard,-1140363,,"Category","Windows"
736152,Windows,Standard,-1140362,,"Category","Windows"
736152,Windows,Standard,-1013201,,"Design Option","-1"
736152,Windows,Standard,-1012806,autodesk.spec.aec:volume-2.0.0,"Volume","0.16 m³"
736152,Windows,Standard,-1012805,autodesk.spec.aec:area-2.0.0,"Area","6 m²"
736152,Windows,Standard,-1012101,,"Phase Demolished","None"
736152,Windows,Standard,-1012100,,"Phase Created","Working Drawings"
736152,Windows,Standard,-1010106,autodesk.spec:spec.string-2.0.0,"Comments",""
736152,Windows,Standard,-1002108,,"Host Id","849032"
736152,Windows,Standard,-1002062,,"Level","Level 1 Living Rm."
736152,Windows,Standard,-1002052,,"Family and Type","Single Window: Standard"
736152,Windows,Standard,-1002051,,"Family","Single Window"
736152,Windows,Standard,-1002050,,"Type","Standard"
736152,Windows,Standard,-1002002,autodesk.spec:spec.string-2.0.0,"Family Name",""
736152,Windows,Standard,-1002001,autodesk.spec:spec.string-2.0.0,"Type Name",""
736152,Windows,Standard,-1002000,,"Type Id","198366"
736152,Windows,Standard,-1001362,autodesk.spec.aec:length-2.0.0,"Head Height","2700"
736152,Windows,Standard,-1001361,autodesk.spec.aec:length-2.0.0,"Sill Height","0"
736152,Windows,Standard,-1001352,,"Level","Level 1 Living Rm."
736152,Windows,Standard,-1001305,autodesk.spec.aec:length-2.0.0,"Rough Width","1500"
736152,Windows,Standard,-1001304,autodesk.spec.aec:length-2.0.0,"Rough Height","2700"
736152,Windows,Standard,-1001301,autodesk.spec.aec:length-2.0.0,"Width","1500"
736152,Windows,Standard,-1001300,autodesk.spec.aec:length-2.0.0,"Height","2700"
736152,Windows,Standard,-1001203,autodesk.spec:spec.string-2.0.0,"Mark","95"
736152,Windows,Standard,197324,autodesk.spec.aec:length-1.0.0,"Install Depth (from outside)","0"
736152,Windows,Standard,197326,autodesk.spec.aec:material-1.0.0,"Frame","SH_Aluminum, Anodized Black"
736152,Windows,Standard,197327,autodesk.spec.aec:material-1.0.0,"Casement","SH_Aluminum, Anodized Black"
736152,Windows,Standard,197328,autodesk.spec.aec:material-1.0.0,"Glass","<By Category>"
736152,Windows,Standard,197329,autodesk.spec:spec.bool-1.0.0,"Casement Pivot","No"
736152,Windows,Standard,197330,autodesk.spec:spec.bool-1.0.0,"Top Hung Casement","Yes"
736152,Windows,Standard,197331,autodesk.spec:spec.bool-1.0.0,"Casement Swing in Plan","No"
736152,Windows,Standard,197332,autodesk.spec.aec:material-1.0.0,"Window Cill Exterior","SH_Aluminum, Anodized Black"
