HostElementId,HostCategory,HostElementName,ParameterId,ParameterTypeId,ParameterName,ParameterValue
707861,"Curtain Wall Mullions","64 x 128 rectangular",-1002052,,"Family and Type","Rectangular Mullion: 64 x 128 rectangular"
707861,"Curtain Wall Mullions","64 x 128 rectangular",-1002051,,"Family","Rectangular Mullion"
707861,"Curtain Wall Mullions","64 x 128 rectangular",-1002050,,"Type","64 x 128 rectangular"
707861,"Curtain Wall Mullions","64 x 128 rectangular",-1002002,autodesk.spec:spec.string-2.0.0,"Family Name",""
707861,"Curtain Wall Mullions","64 x 128 rectangular",-1002001,autodesk.spec:spec.string-2.0.0,"Type Name",""
707861,"Curtain Wall Mullions","64 x 128 rectangular",-1002000,,"Type Id","232770"
707861,"Curtain Wall Mullions","64 x 128 rectangular",-1001203,autodesk.spec:spec.string-2.0.0,"Mark",""
708088,"Walls","SH_Curtain wall",-1152385,autodesk.spec.reference:image-1.0.0,"Image","<None>"
708088,"Walls","SH_Curtain wall",-1140363,,"Category","Walls"
708088,"Walls","SH_Curtain wall",-1140362,,"Category","Walls"
708088,"Walls","SH_Curtain wall",-1019100,,"Cross-Section","Vertical"
708088,"Walls","SH_Curtain wall",-1013313,autodesk.spec.aec:length-2.0.0,"Offset","0"
708088,"Walls","SH_Curtain wall",-1013312,autodesk.spec.aec:length-2.0.0,"Offset","0"
708088,"Walls","SH_Curtain wall",-1013310,autodesk.spec.aec:angle-2.0.0,"Angle","0.00°"
708088,"Walls","SH_Curtain wall",-1013309,autodesk.spec.aec:angle-2.0.0,"Angle","0.00°"
708088,"Walls","SH_Curtain wall",-1013307,autodesk.spec:spec.int64-2.0.0,"Number","1"
708088,"Walls","SH_Curtain wall",-1013306,autodesk.spec:spec.int64-2.0.0,"Number","4"
708088,"Walls","SH_Curtain wall",-1013305,,"Justification","Beginning"
708088,"Walls","SH_Curtain wall",-1013304,,"Justification","Beginning"
708088,"Walls","SH_Curtain wall",-1013201,,"Design Option","-1"
708088,"Walls","SH_Curtain wall",-1012805,autodesk.spec.aec:area-2.0.0,"Area","4 m²"
708088,"Walls","SH_Curtain wall",-1012101,,"Phase Demolished","None"
708088,"Walls","SH_Curtain wall",-1012100,,"Phase Created","Working Drawings"
708088,"Walls","SH_Curtain wall",-1010106,autodesk.spec:spec.string-2.0.0,"Comments",""
708088,"Walls","SH_Curtain wall",-1004005,autodesk.spec.aec:length-2.0.0,"Length","1481"
708088,"Walls","SH_Curtain wall",-1002052,,"Family and Type","Curtain Wall: SH_Curtain wall"
708088,"Walls","SH_Curtain wall",-1002051,,"Family","Curtain Wall"
708088,"Walls","SH_Curtain wall",-1002050,,"Type","SH_Curtain wall"
708088,"Walls","SH_Curtain wall",-1002002,autodesk.spec:spec.string-2.0.0,"Family Name",""
708088,"Walls","SH_Curtain wall",-1002001,autodesk.spec:spec.string-2.0.0,"Type Name",""
708088,"Walls","SH_Curtain wall",-1002000,,"Type Id","458927"
708088,"Walls","SH_Curtain wall",-1001713,autodesk.spec:spec.bool-1.0.0,"Related to Mass","No"
708088,"Walls","SH_Curtain wall",-1001596,autodesk.spec:spec.bool-1.0.0,"Structural","No"
708088,"Walls","SH_Curtain wall",-1001552,autodesk.spec:spec.bool-1.0.0,"Enable Analytical Model","No"
708088,"Walls","SH_Curtain wall",-1001203,autodesk.spec:spec.string-2.0.0,"Mark",""
708088,"Walls","SH_Curtain wall",-1001119,,"Structural Usage","Non-bearing"
708088,"Walls","SH_Curtain wall",-1001118,autodesk.spec:spec.bool-1.0.0,"Base is Attached","No"
708088,"Walls","SH_Curtain wall",-1001117,autodesk.spec:spec.bool-1.0.0,"Top is Attached","No"
708088,"Walls","SH_Curtain wall",-1001109,autodesk.spec.aec:length-2.0.0,"Top Offset","-300"
708088,"Walls","SH_Curtain wall",-1001108,autodesk.spec.aec:length-2.0.0,"Base Offset","0"
708088,"Walls","SH_Curtain wall",-1001107,,"Base Constraint","Level 2"
708088,"Walls","SH_Curtain wall",-1001105,autodesk.spec.aec:length-2.0.0,"Unconnected Height","2700"
708088,"Walls","SH_Curtain wall",-1001103,,"Top Constraint","Up to level: Roof Line"
708088,"Walls","SH_Curtain wall",-1001007,autodesk.spec:spec.bool-1.0.0,"Room Bounding","Yes"
708089,"Curtain Panels","Glazed",-1152385,autodesk.spec.reference:image-1.0.0,"Image","<None>"
708089,"Curtain Panels","Glazed",-1140363,,"Category","Curtain Panels"
708089,"Curtain Panels","Glazed",-1140362,,"Category","Curtain Panels"
708089,"Curtain Panels","Glazed",-1013201,,"Design Option","-1"
708089,"Curtain Panels","Glazed",-1012806,autodesk.spec.aec:volume-2.0.0,"Volume","0.09 m³"
708089,"Curtain Panels","Glazed",-1012805,autodesk.spec.aec:area-2.0.0,"Area","3 m²"
708089,"Curtain Panels","Glazed",-1012101,,"Phase Demolished","None"
708089,"Curtain Panels","Glazed",-1012100,,"Phase Created","Working Drawings"
708089,"Curtain Panels","Glazed",-1010303,,"Host Id","708088"
708089,"Curtain Panels","Glazed",-1010301,autodesk.spec.aec:length-2.0.0,"Width","1300"
708089,"Curtain Panels","Glazed",-1010300,autodesk.spec.aec:length-2.0.0,"Height","2620"
708089,"Curtain Panels","Glazed",-1010106,autodesk.spec:spec.string-2.0.0,"Comments",""
708089,"Curtain Panels","Glazed",-1002108,,"Host Id","708088"
708089,"Curtain Panels","Glazed",-1002062,,"Level","Level 1"
708089,"Curtain Panels","Glazed",-1002052,,"Family and Type","System Panel: Glazed"
708089,"Curtain Panels","Glazed",-1002051,,"Family","System Panel"
708089,"Curtain Panels","Glazed",-1002050,,"Type","Glazed"
708089,"Curtain Panels","Glazed",-1002002,autodesk.spec:spec.string-2.0.0,"Family Name",""
708089,"Curtain Panels","Glazed",-1002001,autodesk.spec:spec.string-2.0.0,"Type Name",""
708089,"Curtain Panels","Glazed",-1002000,,"Type Id","232758"
708089,"Curtain Panels","Glazed",-1001301,autodesk.spec.aec:length-2.0.0,"Width","1300"
708089,"Curtain Panels","Glazed",-1001300,autodesk.spec.aec:length-2.0.0,"Height","2620"
708089,"Curtain Panels","Glazed",-1001203,autodesk.spec:spec.string-2.0.0,"Mark",""
708090,"Curtain Wall Mullions","64 x 128 rectangular",-1152385,autodesk.spec.reference:image-1.0.0,"Image","<None>"
708090,"Curtain Wall Mullions","64 x 128 rectangular",-1140363,,"Category","Curtain Wall Mullions"
708090,"Curtain Wall Mullions","64 x 128 rectangular",-1140362,,"Category","Curtain Wall Mullions"
708090,"Curtain Wall Mullions","64 x 128 rectangular",-1013201,,"Design Option","-1"
708090,"Curtain Wall Mullions","64 x 128 rectangular",-1012806,autodesk.spec.aec:volume-2.0.0,"Volume","0.01 m³"
708090,"Curtain Wall Mullions","64 x 128 rectangular",-1012805,autodesk.spec.aec:area-2.0.0,"Area","0 m²"
708090,"Curtain Wall Mullions","64 x 128 rectangular",-1012101,,"Phase Demolished","None"
708090,"Curtain Wall Mullions","64 x 128 rectangular",-1012100,,"Phase Created","Working Drawings"
708090,"Curtain Wall Mullions","64 x 128 rectangular",-1010106,autodesk.spec:spec.string-2.0.0,"Comments",""
708090,"Curtain Wall Mullions","64 x 128 rectangular",-1004005,autodesk.spec.aec:length-2.0.0,"Length","1300"
708090,"Curtain Wall Mullions","64 x 128 rectangular",-1002108,,"Host Id","708088"
708090,"Curtain Wall Mullions","64 x 128 rectangular",-1002062,,"Level","Level 1"
708090,"Curtain Wall Mullions","64 x 128 rectangular",-1002052,,"Family and Type","Rectangular Mullion: 64 x 128 rectangular"
708090,"Curtain Wall Mullions","64 x 128 rectangular",-1002051,,"Family","Rectangular Mullion"
708090,"Curtain Wall Mullions","64 x 128 rectangular",-1002050,,"Type","64 x 128 rectangular"
708090,"Curtain Wall Mullions","64 x 128 rectangular",-1002002,autodesk.spec:spec.string-2.0.0,"Family Name",""
708090,"Curtain Wall Mullions","64 x 128 rectangular",-1002001,autodesk.spec:spec.string-2.0.0,"Type Name",""
708090,"Curtain Wall Mullions","64 x 128 rectangular",-1002000,,"Type Id","232770"
708090,"Curtain Wall Mullions","64 x 128 rectangular",-1001203,autodesk.spec:spec.string-2.0.0,"Mark",""
708091,"Curtain Wall Mullions","64 x 128 rectangular",-1152385,autodesk.spec.reference:image-1.0.0,"Image","<None>"
708091,"Curtain Wall Mullions","64 x 128 rectangular",-1140363,,"Category","Curtain Wall Mullions"
708091,"Curtain Wall Mullions","64 x 128 rectangular",-1140362,,"Category","Curtain Wall Mullions"
708091,"Curtain Wall Mullions","64 x 128 rectangular",-1013201,,"Design Option","-1"
708091,"Curtain Wall Mullions","64 x 128 rectangular",-1012806,autodesk.spec.aec:volume-2.0.0,"Volume","0.01 m³"
708091,"Curtain Wall Mullions","64 x 128 rectangular",-1012805,autodesk.spec.aec:area-2.0.0,"Area","0 m²"
708091,"Curtain Wall Mullions","64 x 128 rectangular",-1012101,,"Phase Demolished","None"
708091,"Curtain Wall Mullions","64 x 128 rectangular",-1012100,,"Phase Created","Working Drawings"
708091,"Curtain Wall Mullions","64 x 128 rectangular",-1010106,autodesk.spec:spec.string-2.0.0,"Comments",""
708091,"Curtain Wall Mullions","64 x 128 rectangular",-1004005,autodesk.spec.aec:length-2.0.0,"Length","1300"
708091,"Curtain Wall Mullions","64 x 128 rectangular",-1002108,,"Host Id","708088"
708091,"Curtain Wall Mullions","64 x 128 rectangular",-1002062,,"Level","Level 1"
708091,"Curtain Wall Mullions","64 x 128 rectangular",-1002052,,"Family and Type","Rectangular Mullion: 64 x 128 rectangular"
708091,"Curtain Wall Mullions","64 x 128 rectangular",-1002051,,"Family","Rectangular Mullion"
708091,"Curtain Wall Mullions","64 x 128 rectangular",-1002050,,"Type","64 x 128 rectangular"
708091,"Curtain Wall Mullions","64 x 128 rectangular",-1002002,autodesk.spec:spec.string-2.0.0,"Family Name",""
708091,"Curtain Wall Mullions","64 x 128 rectangular",-1002001,autodesk.spec:spec.string-2.0.0,"Type Name",""
708091,"Curtain Wall Mullions","64 x 128 rectangular",-1002000,,"Type Id","232770"
708091,"Curtain Wall Mullions","64 x 128 rectangular",-1001203,autodesk.spec:spec.string-2.0.0,"Mark",""
708092,"Curtain Wall Mullions","64 x 128 rectangular",-1152385,autodesk.spec.reference:image-1.0.0,"Image","<None>"
708092,"Curtain Wall Mullions","64 x 128 rectangular",-1140363,,"Category","Curtain Wall Mullions"
708092,"Curtain Wall Mullions","64 x 128 rectangular",-1140362,,"Category","Curtain Wall Mullions"
708092,"Curtain Wall Mullions","64 x 128 rectangular",-1013201,,"Design Option","-1"
708092,"Curtain Wall Mullions","64 x 128 rectangular",-1012806,autodesk.spec.aec:volume-2.0.0,"Volume","0.01 m³"
708092,"Curtain Wall Mullions","64 x 128 rectangular",-1012805,autodesk.spec.aec:area-2.0.0,"Area","0 m²"
708092,"Curtain Wall Mullions","64 x 128 rectangular",-1012101,,"Phase Demolished","None"
708092,"Curtain Wall Mullions","64 x 128 rectangular",-1012100,,"Phase Created","Working Drawings"
708092,"Curtain Wall Mullions","64 x 128 rectangular",-1010106,autodesk.spec:spec.string-2.0.0,"Comments",""
708092,"Curtain Wall Mullions","64 x 128 rectangular",-1004005,autodesk.spec.aec:length-2.0.0,"Length","2700"
708092,"Curtain Wall Mullions","64 x 128 rectangular",-1002108,,"Host Id","708088"
708092,"Curtain Wall Mullions","64 x 128 rectangular",-1002062,,"Level","Level 1"
708092,"Curtain Wall Mullions","64 x 128 rectangular",-1002052,,"Family and Type","Rectangular Mullion: 64 x 128 rectangular"
708092,"Curtain Wall Mullions","64 x 128 rectangular",-1002051,,"Family","Rectangular Mullion"
708092,"Curtain Wall Mullions","64 x 128 rectangular",-1002050,,"Type","64 x 128 rectangular"
708092,"Curtain Wall Mullions","64 x 128 rectangular",-1002002,autodesk.spec:spec.string-2.0.0,"Family Name",""
708092,"Curtain Wall Mullions","64 x 128 rectangular",-1002001,autodesk.spec:spec.string-2.0.0,"Type Name",""
708092,"Curtain Wall Mullions","64 x 128 rectangular",-1002000,,"Type Id","232770"
708092,"Curtain Wall Mullions","64 x 128 rectangular",-1001203,autodesk.spec:spec.string-2.0.0,"Mark",""
708093,"Curtain Wall Mullions","64 x 128 rectangular",-1152385,autodesk.spec.reference:image-1.0.0,"Image","<None>"
708093,"Curtain Wall Mullions","64 x 128 rectangular",-1140363,,"Category","Curtain Wall Mullions"
708093,"Curtain Wall Mullions","64 x 128 rectangular",-1140362,,"Category","Curtain Wall Mullions"
708093,"Curtain Wall Mullions","64 x 128 rectangular",-1013201,,"Design Option","-1"
708093,"Curtain Wall Mullions","64 x 128 rectangular",-1012806,autodesk.spec.aec:volume-2.0.0,"Volume","0.01 m³"
708093,"Curtain Wall Mullions","64 x 128 rectangular",-1012805,autodesk.spec.aec:area-2.0.0,"Area","0 m²"
708093,"Curtain Wall Mullions","64 x 128 rectangular",-1012101,,"Phase Demolished","None"
708093,"Curtain Wall Mullions","64 x 128 rectangular",-1012100,,"Phase Created","Working Drawings"
708093,"Curtain Wall Mullions","64 x 128 rectangular",-1010106,autodesk.spec:spec.string-2.0.0,"Comments",""
708093,"Curtain Wall Mullions","64 x 128 rectangular",-1004005,autodesk.spec.aec:length-2.0.0,"Length","2700"
708093,"Curtain Wall Mullions","64 x 128 rectangular",-1002108,,"Host Id","708088"
708093,"Curtain Wall Mullions","64 x 128 rectangular",-1002062,,"Level","Level 1"
708093,"Curtain Wall Mullions","64 x 128 rectangular",-1002052,,"Family and Type","Rectangular Mullion: 64 x 128 rectangular"
708093,"Curtain Wall Mullions","64 x 128 rectangular",-1002051,,"Family","Rectangular Mullion"
708093,"Curtain Wall Mullions","64 x 128 rectangular",-1002050,,"Type","64 x 128 rectangular"
708093,"Curtain Wall Mullions","64 x 128 rectangular",-1002002,autodesk.spec:spec.string-2.0.0,"Family Name",""
708093,"Curtain Wall Mullions","64 x 128 rectangular",-1002001,autodesk.spec:spec.string-2.0.0,"Type Name",""
708093,"Curtain Wall Mullions","64 x 128 rectangular",-1002000,,"Type Id","232770"
708093,"Curtain Wall Mullions","64 x 128 rectangular",-1001203,autodesk.spec:spec.string-2.0.0,"Mark",""
708715,"Structural Columns","L127X127X9.5",-1152385,autodesk.spec.reference:image-1.0.0,"Image","<None>"
708715,"Structural Columns","L127X127X9.5",-1150171,,"Column Style","Vertical"
708715,"Structural Columns","L127X127X9.5",-1140363,,"Category","Structural Columns"
708715,"Structural Columns","L127X127X9.5",-1140362,,"Category","Structural Columns"
708715,"Structural Columns","L127X127X9.5",-1018804,,"Base Connection","None"
708715,"Structural Columns","L127X127X9.5",-1018803,,"Top Connection","None"
708715,"Structural Columns","L127X127X9.5",-1013201,,"Design Option","-1"
708715,"Structural Columns","L127X127X9.5",-1012806,autodesk.spec.aec:volume-2.0.0,"Volume","0.01 m³"
708715,"Structural Columns","L127X127X9.5",-1012101,,"Phase Demolished","None"
708715,"Structural Columns","L127X127X9.5",-1012100,,"Phase Created","Working Drawings"
708715,"Structural Columns","L127X127X9.5",-1010106,autodesk.spec:spec.string-2.0.0,"Comments",""
708715,"Structural Columns","L127X127X9.5",-1005500,autodesk.spec.aec:material-1.0.0,"Structural Material","Metal - Steel - 345 MPa"
708715,"Structural Columns","L127X127X9.5",-1002563,,"Column Location Mark","A-7"
708715,"Structural Columns","L127X127X9.5",-1002108,,"Host Id","-1"
708715,"Structural Columns","L127X127X9.5",-1002066,autodesk.spec.aec:length-2.0.0,"Top Offset","0"
708715,"Structural Columns","L127X127X9.5",-1002065,autodesk.spec.aec:length-2.0.0,"Base Offset","0"
708715,"Structural Columns","L127X127X9.5",-1002064,,"Top Level","Roof Line"
708715,"Structural Columns","L127X127X9.5",-1002063,,"Base Level","Level 1"
708715,"Structural Columns","L127X127X9.5",-1002062,,"Level","Level 1"
708715,"Structural Columns","L127X127X9.5",-1002052,,"Family and Type","M_L-Anglel-Column: L127X127X9.5"
708715,"Structural Columns","L127X127X9.5",-1002051,,"Family","M_L-Anglel-Column"
708715,"Structural Columns","L127X127X9.5",-1002050,,"Type","L127X127X9.5"
708715,"Structural Columns","L127X127X9.5",-1002002,autodesk.spec:spec.string-2.0.0,"Family Name",""
708715,"Structural Columns","L127X127X9.5",-1002001,autodesk.spec:spec.string-2.0.0,"Type Name",""
708715,"Structural Columns","L127X127X9.5",-1002000,,"Type Id","708904"
708715,"Structural Columns","L127X127X9.5",-1001552,autodesk.spec:spec.bool-1.0.0,"Enable Analytical Model","Yes"
708715,"Structural Columns","L127X127X9.5",-1001375,autodesk.spec.aec:length-2.0.0,"Length","6000"
708715,"Structural Columns","L127X127X9.5",-1001371,autodesk.spec:spec.bool-1.0.0,"Moves With Grids","Yes"
708715,"Structural Columns","L127X127X9.5",-1001358,autodesk.spec.aec:length-2.0.0,"Top Offset","0"
708715,"Structural Columns","L127X127X9.5",-1001357,autodesk.spec.aec:length-2.0.0,"Base Offset","0"
708715,"Structural Columns","L127X127X9.5",-1001351,,"Top Level","Roof Line"
708715,"Structural Columns","L127X127X9.5",-1001350,,"Base Level","Level 1"
708715,"Structural Columns","L127X127X9.5",-1001203,autodesk.spec:spec.string-2.0.0,"Mark",""
708904,"Structural Columns","L127X127X9.5",-1152384,autodesk.spec.reference:image-1.0.0,"Type Image","<None>"
708904,"Structural Columns","L127X127X9.5",-1140422,autodesk.spec:spec.string-2.0.0,"Keynote",""
708904,"Structural Columns","L127X127X9.5",-1140363,,"Category","Structural Columns"
708904,"Structural Columns","L127X127X9.5",-1140362,,"Category","Structural Columns"
708904,"Structural Columns","L127X127X9.5",-1013201,,"Design Option","-1"
708904,"Structural Columns","L127X127X9.5",-1010109,autodesk.spec:spec.string-2.0.0,"Model",""
708904,"Structural Columns","L127X127X9.5",-1010108,autodesk.spec:spec.string-2.0.0,"Manufacturer",""
708904,"Structural Columns","L127X127X9.5",-1010105,autodesk.spec:spec.string-2.0.0,"Type Comments",""
708904,"Structural Columns","L127X127X9.5",-1010104,autodesk.spec.string:url-2.0.0,"URL",""
708904,"Structural Columns","L127X127X9.5",-1010103,autodesk.spec:spec.string-2.0.0,"Description",""
708904,"Structural Columns","L127X127X9.5",-1005556,autodesk.spec:spec.string-2.0.0,"Code Name",""
708904,"Structural Columns","L127X127X9.5",-1005554,autodesk.spec:spec.string-2.0.0,"Section Name Key",""
708904,"Structural Columns","L127X127X9.5",-1005501,autodesk.spec:spec.string-2.0.0,"Section Shape","Not Defined"
708904,"Structural Columns","L127X127X9.5",-1002503,autodesk.spec:spec.string-2.0.0,"OmniClass Title",""
708904,"Structural Columns","L127X127X9.5",-1002502,autodesk.spec:spec.string-2.0.0,"OmniClass Number",""
708904,"Structural Columns","L127X127X9.5",-1002501,autodesk.spec:spec.string-2.0.0,"Assembly Description","Superstructure"
708904,"Structural Columns","L127X127X9.5",-1002500,autodesk.spec:spec.string-2.0.0,"Assembly Code","B10"
708904,"Structural Columns","L127X127X9.5",-1002002,autodesk.spec:spec.string-2.0.0,"Family Name","M_L-Anglel-Column"
708904,"Structural Columns","L127X127X9.5",-1002001,autodesk.spec:spec.string-2.0.0,"Type Name","L127X127X9.5"
708904,"Structural Columns","L127X127X9.5",-1001405,autodesk.spec:spec.string-2.0.0,"Type Mark",""
